datetime1h,whale_net_usd,whale_net_usd_24h,whale_burst_flag,etow_usd_log,etow_coins_log,whale_txn_count_log,wtoe_usd_log,wtoe_coins_log
2024-11-14 09:00:00+00:00,725200423,1408217091.0,0,0.0,0.0,-0.6065160746392584,20.4019586215111,8.987196820661973
2024-11-14 14:00:00+00:00,56642198,1655546981.0,0,0.0,0.0,-0.6065160746392584,17.85226483074864,6.437751649736401
2024-11-14 15:00:00+00:00,-173888346,1425070230.0,0,18.973923967303524,7.576097340623111,-0.6065160746392584,0.0,0.0
2024-11-14 23:00:00+00:00,-130998472,1238140932.0,0,18.69069622460894,7.31455283232408,-0.6065160746392584,0.0,0.0
2024-11-15 00:00:00+00:00,-87988107,1238196224.0,0,18.292712226947103,6.90875477931522,-0.6065160746392584,0.0,0.0
2024-11-15 01:00:00+00:00,-54531345,1094503474.0,0,17.81428625025798,6.431331081933479,-0.6065160746392584,0.0,0.0
2024-11-15 02:00:00+00:00,-204732947,977490803.0,0,19.13721699517803,7.75190533307861,-0.6065160746392584,0.0,0.0
2024-11-15 03:00:00+00:00,70624158,843169673.0,0,0.0,0.0,-0.6065160746392584,18.072882839395376,6.68586094706836
2024-11-15 05:00:00+00:00,57035014,1015718477.0,0,0.0,0.0,-0.6065160746392584,17.859175935440508,6.476972362889683
2024-11-15 06:00:00+00:00,54461853,965726176.0,0,0.0,0.0,-0.6065160746392584,17.813011087964984,6.431331081933479
2024-11-15 14:00:00+00:00,-72015781,996087476.0,0,18.092395847405182,6.698268054115413,-0.6065160746392584,0.0,0.0
2024-11-15 18:00:00+00:00,-82375085,861528838.0,0,18.226793594792472,6.825460036255307,-0.6065160746392584,0.0,0.0
2024-11-15 19:00:00+00:00,-87664698,1016999405.0,0,18.289029856355118,6.889591308354466,-0.6065160746392584,0.0,0.0
2024-11-15 21:00:00+00:00,804721460,1341525924.0,1,0.0,0.0,1.5974066643536267,20.506006764327033,9.083529205109796
2024-11-16 00:00:00+00:00,56402903,1209177346.0,0,0.0,0.0,-0.6065160746392584,17.84803120450446,6.428105272684596
2024-11-16 08:00:00+00:00,-77652203,990476212.0,0,18.1677504909295,6.745236349484363,-0.6065160746392584,0.0,0.0
2024-11-18 08:00:00+00:00,93823557,1031845380.0,0,0.0,0.0,-0.6065160746392584,18.35692653382915,6.928537818164665
2024-11-18 14:00:00+00:00,-92725329,1035260493.0,0,18.345152240244353,6.928537818164665,-0.6065160746392584,0.0,0.0
2024-11-18 15:00:00+00:00,57976309,1009207815.0,0,0.0,0.0,-0.6065160746392584,17.875545036797114,6.4425401664681985
2024-11-18 17:00:00+00:00,-91097002,1232535449.0,0,18.32743546377466,6.906754778648554,-0.6065160746392584,0.0,0.0
2024-11-18 21:00:00+00:00,52638372,1228370061.0,0,0.0,0.0,-0.6065160746392584,17.77895593644896,6.352629396319567
2024-11-18 22:00:00+00:00,52378701,1009996968.0,0,0.0,0.0,-0.6065160746392584,17.774010616286247,6.352629396319567
2024-11-19 00:00:00+00:00,-105507126,994647125.0,1,18.47428906310106,7.061334366910438,1.5974066643536267,0.0,0.0
2024-11-19 01:00:00+00:00,57378734,878107241.0,0,0.0,0.0,-0.6065160746392584,17.865184322265414,6.447305862541213
2024-11-19 04:00:00+00:00,54855694,207762512.0,0,0.0,0.0,-0.6065160746392584,17.820216567919214,6.396929655216146
2024-11-19 07:00:00+00:00,97356999,248477313.0,0,0.0,0.0,-0.6065160746392584,18.39389519269304,6.966967138613983
2024-11-19 09:00:00+00:00,-57080403,365285256.0,0,17.859971428333427,6.434546518787453,-0.6065160746392584,0.0,0.0
2024-11-19 15:00:00+00:00,75141956,571425684.0,0,0.0,0.0,-0.6065160746392584,18.13488964248747,6.70808408385307
2024-11-19 16:00:00+00:00,-17116510,642297281.0,1,18.40949167918504,6.977281341630747,1.5974066643536267,18.219431014215555,6.786716950605081
2024-11-19 19:00:00+00:00,52163440,748992066.0,0,0.0,0.0,-0.6065160746392584,17.769892443498765,6.333279628139691
2024-11-19 20:00:00+00:00,-52241188,901483825.0,0,17.771381803010343,6.333279628139691,-0.6065160746392584,0.0,0.0
